LGA,Climate,Crop,N,P,K,pH,Temp,Rainfall,Salinity
Barkin Ladi,Lowland,Maize,250.0,100.0,125.0,6.83,34.14,582.98,0.3
Barkin Ladi,Lowland,Maize,187.07,60.57,52.23,7.93,31.92,541.9,0.3
Barkin Ladi,Lowland,Maize,222.31,100.0,102.17,7.58,26.81,375.0,1.37
Barkin Ladi,Lowland,Maize,224.75,80.6,87.41,5.14,26.42,751.28,1.76
Barkin Ladi,Lowland,Maize,208.57,82.92,84.13,7.29,25.62,384.62,2.23
Barkin Ladi,Lowland,Maize,202.18,72.01,108.33,6.68,35.0,375.0,1.98
Barkin Ladi,Lowland,Maize,238.56,73.82,117.95,6.68,27.64,423.66,2.49
Barkin Ladi,Lowland,Maize,212.1,85.92,80.25,7.94,28.72,597.02,0.93
Barkin Ladi,Lowland,Maize,185.3,67.63,99.99,6.93,30.94,482.3,1.84
Barkin Ladi,Lowland,Maize,185.73,37.5,115.55,5.61,18.35,688.25,0.91
Barkin Ladi,Lowland,Maize,224.68,75.21,70.11,7.13,30.59,530.78,1.7
Barkin Ladi,Lowland,Maize,152.53,58.28,45.0,4.72,35.0,827.74,1.6
Barkin Ladi,Lowland,Maize,183.1,65.1,104.56,6.12,23.93,574.51,1.81
Barkin Ladi,Lowland,Maize,203.15,74.17,86.93,5.39,25.46,656.32,1.78
Barkin Ladi,Lowland,Maize,112.5,100.0,45.0,5.99,19.01,910.55,0.3
Barkin Ladi,Lowland,Maize,210.85,100.0,77.0,6.36,31.98,481.08,1.88
Barkin Ladi,Lowland,Maize,201.92,86.31,106.51,4.42,24.52,663.63,0.86
Barkin Ladi,Lowland,Maize,220.43,72.89,125.0,6.53,24.34,513.49,1.85
Barkin Ladi,Lowland,Maize,231.03,82.7,53.32,6.63,24.44,466.41,0.48
Barkin Ladi,Lowland,Maize,237.16,74.73,84.6,9.17,25.84,375.0,1.88
Barkin Ladi,Lowland,Maize,195.7,78.02,83.42,7.81,22.54,380.8,0.37
Barkin Ladi,Lowland,Maize,242.13,66.95,45.0,7.13,29.11,553.59,0.3
Barkin Ladi,Lowland,Maize,217.41,59.96,63.69,7.56,27.75,375.0,1.53
Barkin Ladi,Lowland,Maize,151.67,61.89,61.93,6.78,35.0,456.76,2.1
Barkin Ladi,Lowland,Maize,224.99,100.0,81.85,7.82,23.45,375.0,0.83
Barkin Ladi,Lowland,Maize,219.85,62.77,45.0,5.89,32.78,375.0,2.19
Barkin Ladi,Lowland,Maize,134.21,77.05,111.23,5.62,20.81,789.77,0.3
Barkin Ladi,Lowland,Maize,250.0,61.01,120.51,5.13,23.74,441.74,2.5
Barkin Ladi,Lowland,Maize,140.6,55.25,45.0,4.69,21.66,726.74,1.19
Barkin Ladi,Lowland,Maize,207.99,63.59,71.33,4.74,34.42,423.37,2.43
Barkin Ladi,Lowland,Maize,249.02,78.98,51.81,5.85,31.01,504.62,2.22
Barkin Ladi,Lowland,Maize,165.3,74.61,83.47,7.89,35.0,516.12,1.81
Barkin Ladi,Lowland,Maize,200.21,69.53,45.0,5.49,25.94,836.94,0.81
Barkin Ladi,Lowland,Maize,171.25,54.04,65.06,6.34,23.26,510.47,0.93
Barkin Ladi,Lowland,Maize,199.16,76.27,89.62,4.6,28.86,375.0,2.29
Barkin Ladi,Lowland,Maize,196.97,73.58,93.9,6.31,27.26,375.0,1.7
Barkin Ladi,Lowland,Maize,203.73,39.91,70.28,6.96,24.07,451.55,0.98
Barkin Ladi,Lowland,Maize,222.78,77.5,83.38,7.21,33.53,452.09,1.86
Barkin Ladi,Lowland,Maize,188.7,43.8,69.13,6.61,25.96,610.44,0.68
Barkin Ladi,Lowland,Maize,250.0,98.04,120.57,7.18,31.79,597.48,1.37
Barkin Ladi,Lowland,Maize,195.47,70.77,74.56,6.28,21.27,590.12,0.41
Barkin Ladi,Lowland,Maize,166.26,83.24,76.0,6.1,22.89,834.91,1.19
Barkin Ladi,Lowland,Maize,232.7,69.02,83.39,6.13,26.58,490.51,1.67
Barkin Ladi,Lowland,Wheat,113.67,46.4,23.27,10.0,17.14,475.14,0.71
Barkin Ladi,Lowland,Wheat,174.5,53.17,49.57,9.33,19.2,337.5,1.53
Barkin Ladi,Lowland,Wheat,141.37,48.62,40.39,7.83,22.65,382.13,1.94
Barkin Ladi,Lowland,Wheat,154.88,46.62,52.06,5.47,19.54,561.13,1.61
Barkin Ladi,Lowland,Wheat,170.12,53.33,58.36,7.17,23.5,337.5,2.89
Barkin Ladi,Lowland,Wheat,141.46,48.4,35.76,8.23,19.09,467.23,1.67
Barkin Ladi,Lowland,Wheat,185.17,56.25,46.55,5.06,18.21,424.65,2.57
Barkin Ladi,Lowland,Wheat,187.5,56.25,44.46,7.95,21.64,491.71,1.41
Barkin Ladi,Lowland,Wheat,137.23,40.09,48.02,8.45,22.12,567.48,0.67
Barkin Ladi,Lowland,Wheat,124.22,45.06,41.48,8.99,18.03,337.5,0.81
Barkin Ladi,Lowland,Wheat,101.01,49.08,37.76,7.81,19.49,438.67,1.29
Barkin Ladi,Lowland,Wheat,89.06,48.42,46.5,5.81,21.96,337.5,2.84
Barkin Ladi,Lowland,Wheat,113.39,49.67,23.03,7.09,17.34,679.82,0.9
Barkin Ladi,Lowland,Wheat,153.52,55.88,50.07,7.64,18.98,337.5,2.64
Barkin Ladi,Lowland,Wheat,134.73,49.19,18.75,8.39,17.32,337.5,1.0
Barkin Ladi,Lowland,Wheat,115.75,50.62,43.99,7.55,19.16,412.73,1.88
Barkin Ladi,Lowland,Wheat,129.98,46.78,41.36,5.33,22.77,476.98,2.46
Barkin Ladi,Lowland,Wheat,146.3,50.66,35.18,7.5,22.49,581.96,0.6
Barkin Ladi,Lowland,Wheat,145.24,50.59,26.44,8.53,23.49,411.75,1.41
Barkin Ladi,Lowland,Wheat,104.15,40.5,18.75,6.53,14.99,608.85,1.3
Barkin Ladi,Lowland,Wheat,184.76,53.0,58.45,5.48,19.98,415.06,3.07
Barkin Ladi,Lowland,Wheat,149.85,55.75,42.54,5.72,21.14,588.23,1.76
Barkin Ladi,Lowland,Wheat,134.9,36.52,40.89,5.29,20.08,559.58,2.18
Barkin Ladi,Lowland,Wheat,115.42,56.25,27.89,5.68,19.53,531.12,2.24
Barkin Ladi,Lowland,Wheat,187.5,50.7,59.14,5.71,18.44,505.01,2.21
Barkin Ladi,Lowland,Wheat,139.52,56.25,50.02,6.6,18.53,497.48,1.12
Barkin Ladi,Lowland,Wheat,137.92,46.62,43.97,10.0,17.27,337.5,0.6
Barkin Ladi,Lowland,Wheat,102.06,36.96,51.97,7.25,20.72,423.34,1.82
Barkin Ladi,Lowland,Wheat,116.19,46.1,47.66,8.67,22.13,397.56,2.71
Barkin Ladi,Lowland,Wheat,129.28,53.54,19.48,9.35,15.73,497.59,0.6
Barkin Ladi,Lowland,Wheat,133.29,48.92,34.43,7.82,21.22,395.48,0.66
Barkin Ladi,Lowland,Wheat,126.66,49.51,18.75,7.41,18.18,533.21,1.55
Barkin Ladi,Lowland,Wheat,133.2,42.44,39.85,6.88,18.1,568.75,0.6
Barkin Ladi,Lowland,Wheat,108.3,50.99,18.75,5.47,24.09,413.63,2.34
Barkin Ladi,Lowland,Wheat,165.2,52.59,21.64,6.92,16.82,510.12,1.39
Barkin Ladi,Lowland,Wheat,187.5,55.33,62.5,9.1,25.0,337.5,2.41
Barkin Ladi,Lowland,Wheat,148.65,54.24,28.7,5.14,20.65,515.73,2.57
Barkin Ladi,Lowland,Wheat,76.19,40.27,41.82,7.93,16.27,460.96,1.46
Barkin Ladi,Lowland,Wheat,173.28,47.24,42.74,6.39,18.06,337.5,2.77
Barkin Ladi,Lowland,Wheat,151.33,46.59,27.11,5.62,18.27,589.51,0.79
Barkin Ladi,Lowland,Wheat,145.53,46.86,62.5,7.28,19.01,337.5,1.7
Barkin Ladi,Lowland,Wheat,80.6,39.92,20.25,5.8,19.18,607.3,1.5
Barkin Ladi,Lowland,Wheat,127.53,52.66,18.75,8.62,21.19,444.06,1.61
Barkin Ladi,Lowland,Wheat,187.5,43.43,43.77,7.46,19.16,383.81,2.25
Barkin Ladi,Lowland,Wheat,161.71,51.81,42.57,6.59,22.25,616.44,1.85
Barkin Ladi,Lowland,Wheat,125.13,44.08,32.07,6.9,22.47,514.91,1.72
Barkin Ladi,Lowland,Wheat,134.91,49.74,38.3,6.9,11.42,481.75,1.43
Barkin Ladi,Lowland,Wheat,160.23,49.0,45.27,8.04,25.0,423.66,1.19
Barkin Ladi,Lowland,Wheat,155.77,56.06,21.56,5.4,22.08,474.34,2.73
Barkin Ladi,Lowland,Wheat,80.53,44.25,32.05,8.24,21.1,549.74,0.6
Barkin Ladi,Lowland,Pineapple,286.96,65.54,113.4,3.65,27.73,901.1,0.82
Barkin Ladi,Lowland,Pineapple,330.11,56.93,135.41,6.27,29.81,801.43,0.8
Barkin Ladi,Lowland,Pineapple,330.97,66.88,183.75,4.82,26.7,742.42,0.83
Barkin Ladi,Lowland,Pineapple,312.47,50.11,184.27,4.7,28.93,1029.77,0.94
Barkin Ladi,Lowland,Pineapple,255.72,49.65,169.52,6.24,23.8,952.85,0.08
Barkin Ladi,Lowland,Pineapple,261.29,53.2,129.24,7.32,28.86,785.09,0.32
Barkin Ladi,Lowland,Pineapple,250.94,80.25,196.69,4.59,27.87,762.09,1.2
Barkin Ladi,Lowland,Pineapple,254.83,55.48,213.37,4.53,24.7,962.03,0.15
Barkin Ladi,Lowland,Pineapple,311.96,59.74,176.38,5.77,27.27,598.9,0.97
Barkin Ladi,Lowland,Pineapple,275.2,64.1,136.98,4.73,26.32,867.96,0.79
Barkin Ladi,Lowland,Pineapple,262.05,65.58,82.5,6.85,25.1,808.22,0.08
Barkin Ladi,Lowland,Pineapple,229.89,61.55,145.66,5.76,28.32,804.51,0.88
Barkin Ladi,Lowland,Pineapple,260.54,74.65,164.05,4.87,23.21,873.35,0.4
Barkin Ladi,Lowland,Pineapple,272.03,57.12,164.34,5.31,28.23,876.06,0.71
Barkin Ladi,Lowland,Pineapple,338.37,76.13,111.02,7.41,31.2,659.84,0.57
Barkin Ladi,Lowland,Pineapple,290.68,81.25,162.46,5.25,31.36,632.92,1.08
Barkin Ladi,Lowland,Pineapple,343.05,59.37,269.48,6.66,26.54,686.44,0.68
Barkin Ladi,Lowland,Pineapple,276.87,81.25,121.66,5.84,28.61,525.0,0.93
Barkin Ladi,Lowland,Pineapple,333.6,77.62,239.13,5.6,31.7,710.11,1.17
Barkin Ladi,Lowland,Pineapple,267.03,56.3,82.5,5.84,27.89,671.48,0.76
Barkin Ladi,Lowland,Pineapple,245.08,71.19,150.41,3.52,29.56,693.1,1.25
Barkin Ladi,Lowland,Pineapple,327.13,70.18,219.68,6.37,26.17,810.52,0.54
Barkin Ladi,Lowland,Pineapple,329.76,81.25,211.04,5.21,25.64,681.45,0.63
Barkin Ladi,Lowland,Pineapple,307.89,69.26,189.72,4.39,26.34,608.19,1.04
Barkin Ladi,Lowland,Pineapple,341.01,66.12,122.25,6.38,30.7,525.0,0.85
Barkin Ladi,Lowland,Pineapple,298.49,76.89,243.49,5.56,25.99,870.94,0.59
Barkin Ladi,Lowland,Pineapple,328.37,69.95,219.56,3.38,28.7,760.72,1.25
Barkin Ladi,Lowland,Pineapple,318.79,66.09,82.5,6.71,26.56,715.51,0.51
Barkin Ladi,Lowland,Pineapple,295.84,58.98,155.07,6.87,26.81,714.21,0.33
Barkin Ladi,Lowland,Pineapple,331.45,81.25,179.63,4.84,27.85,657.13,0.95
Barkin Ladi,Lowland,Pineapple,293.47,66.47,165.68,6.93,25.3,831.62,0.23
Barkin Ladi,Lowland,Pineapple,321.75,69.71,111.99,6.44,23.52,799.58,0.71
Barkin Ladi,Lowland,Pineapple,308.78,66.75,207.03,5.42,24.87,899.05,0.46
Barkin Ladi,Lowland,Pineapple,303.41,65.69,142.64,5.78,22.32,990.69,0.1
Barkin Ladi,Lowland,Pineapple,336.6,57.33,152.38,6.39,26.36,1020.62,0.24
Barkin Ladi,Lowland,Pineapple,312.76,71.2,82.5,5.01,25.1,761.52,1.02
Barkin Ladi,Lowland,Pineapple,317.28,81.25,275.0,4.25,26.55,849.65,0.93
Barkin Ladi,Lowland,Pineapple,222.29,81.25,144.19,5.11,25.84,947.78,0.22
Barkin Ladi,Lowland,Pineapple,311.82,63.45,240.19,4.96,27.53,525.0,1.07
Barkin Ladi,Lowland,Pineapple,300.08,68.18,142.59,4.98,23.89,904.32,0.4
Barkin Ladi,Lowland,Pineapple,306.78,78.57,175.8,5.17,26.85,749.89,0.8
Barkin Ladi,Lowland,Pineapple,257.23,55.51,99.91,4.39,25.53,980.56,0.2
Barkin Ladi,Lowland,Pineapple,363.92,74.62,246.92,4.8,27.16,707.77,1.09
Barkin Ladi,Lowland,Pineapple,285.1,81.25,192.1,6.23,29.21,552.96,0.87
Barkin Ladi,Lowland,Pineapple,271.56,62.73,120.4,7.32,27.45,525.0,0.87
Barkin Ladi,Lowland,Pineapple,329.74,54.43,220.97,5.0,25.46,691.88,0.84
Barkin Ladi,Lowland,Pineapple,339.21,52.55,82.5,7.5,29.25,525.0,0.61
Barkin Ladi,Lowland,Pineapple,357.72,74.77,179.57,5.24,27.2,525.0,1.13
Barkin Ladi,Lowland,Pineapple,219.69,57.17,82.5,4.87,24.41,1093.12,0.08
Barkin Ladi,Lowland,Pineapple,252.26,69.88,82.5,4.44,28.94,966.47,0.57
Barkin Ladi,Lowland,Onion,91.48,25.88,42.74,6.87,23.93,308.53,1.49
Barkin Ladi,Lowland,Onion,74.98,18.75,36.74,5.93,19.12,399.68,1.4
Barkin Ladi,Lowland,Onion,99.08,32.55,33.75,5.49,21.01,350.07,1.24
Barkin Ladi,Lowland,Onion,95.51,37.66,61.4,6.57,21.76,262.5,1.51
Barkin Ladi,Lowland,Onion,93.4,18.75,33.75,6.0,19.79,414.68,0.86
Barkin Ladi,Lowland,Onion,116.63,52.96,54.74,6.77,18.7,288.3,1.06
Barkin Ladi,Lowland,Onion,100.75,56.25,73.58,6.59,20.73,379.79,0.75
Barkin Ladi,Lowland,Onion,89.75,29.55,51.23,6.55,18.82,397.46,0.8
Barkin Ladi,Lowland,Onion,103.44,28.93,37.06,6.59,22.02,385.36,1.34
Barkin Ladi,Lowland,Onion,73.56,48.92,46.32,6.08,22.42,473.18,1.2
Barkin Ladi,Lowland,Onion,109.49,56.25,58.99,7.41,18.34,262.5,1.28
Barkin Ladi,Lowland,Onion,120.61,51.55,88.04,6.84,21.78,289.45,1.32
Barkin Ladi,Lowland,Onion,88.07,39.95,90.34,5.67,20.8,330.28,1.65
Barkin Ladi,Lowland,Onion,98.74,55.35,57.85,6.49,25.0,262.5,2.25
Barkin Ladi,Lowland,Onion,125.0,56.25,58.64,7.17,23.94,262.5,1.36
Barkin Ladi,Lowland,Onion,70.95,38.95,82.46,7.67,19.8,262.5,0.61
Barkin Ladi,Lowland,Onion,80.77,25.78,61.52,6.03,16.33,490.5,0.67
Barkin Ladi,Lowland,Onion,97.46,33.97,65.92,7.27,25.0,301.35,0.99
Barkin Ladi,Lowland,Onion,99.96,47.45,100.0,6.4,20.84,293.83,1.55
Barkin Ladi,Lowland,Onion,66.24,31.94,66.96,6.6,25.0,332.88,0.87
Barkin Ladi,Lowland,Onion,96.49,53.56,61.46,6.73,20.56,441.33,0.77
Barkin Ladi,Lowland,Onion,61.22,46.36,72.08,6.98,16.93,262.5,0.58
Barkin Ladi,Lowland,Onion,99.94,56.25,81.06,6.53,12.45,376.36,0.3
Barkin Ladi,Lowland,Onion,72.2,46.03,59.18,5.94,17.39,523.29,0.3
Barkin Ladi,Lowland,Onion,118.11,30.01,44.02,5.32,21.74,558.71,1.26
Barkin Ladi,Lowland,Onion,122.12,55.64,72.94,6.57,22.8,262.5,2.04
Barkin Ladi,Lowland,Onion,87.86,56.25,53.07,6.68,19.97,262.5,1.28
Barkin Ladi,Lowland,Onion,110.9,56.25,64.47,5.23,18.24,455.03,1.36
Barkin Ladi,Lowland,Onion,118.85,56.25,75.4,6.53,19.7,262.6,1.64
Barkin Ladi,Lowland,Onion,99.92,35.02,45.87,7.22,21.34,262.5,1.82
Barkin Ladi,Lowland,Onion,121.54,45.93,55.33,6.64,19.06,575.52,0.3
Barkin Ladi,Lowland,Onion,104.51,52.84,90.39,6.46,22.31,262.5,1.08
Barkin Ladi,Lowland,Onion,95.47,34.32,77.73,7.0,21.26,262.5,2.04
Barkin Ladi,Lowland,Onion,123.93,43.19,62.85,5.94,21.18,314.65,1.77
Barkin Ladi,Lowland,Onion,91.96,42.49,77.22,6.49,16.58,353.84,1.11
Barkin Ladi,Lowland,Onion,103.53,36.88,50.95,6.51,21.7,330.53,1.51
Barkin Ladi,Lowland,Onion,83.24,39.53,96.84,6.5,19.53,262.5,1.49
Barkin Ladi,Lowland,Onion,83.65,36.57,33.75,5.68,20.19,383.73,1.15
Barkin Ladi,Lowland,Onion,85.24,34.4,33.84,6.42,25.0,310.24,1.32
Barkin Ladi,Lowland,Onion,102.62,56.25,87.09,6.8,16.44,390.06,0.67
Barkin Ladi,Lowland,Onion,109.47,56.25,96.51,6.16,22.1,351.58,1.19
Barkin Ladi,Lowland,Onion,78.84,35.81,33.75,6.29,15.07,551.88,0.44
Barkin Ladi,Lowland,Onion,91.04,44.9,44.69,6.29,21.94,368.74,1.58
Barkin Ladi,Lowland,Onion,125.0,47.09,92.73,7.33,15.59,306.49,0.43
Barkin Ladi,Lowland,Onion,73.06,46.67,46.47,6.7,19.55,302.64,0.66
Barkin Ladi,Lowland,Onion,73.69,35.9,38.4,6.72,22.38,262.5,1.55
Barkin Ladi,Lowland,Onion,105.75,42.91,49.92,6.29,23.04,383.81,0.56
Barkin Ladi,Lowland,Onion,65.05,36.86,54.8,4.91,20.59,585.01,1.09
Barkin Ladi,Lowland,Onion,110.6,45.82,54.37,6.28,25.0,363.48,1.09
Barkin Ladi,Lowland,Onion,53.21,43.19,66.91,6.8,22.17,357.35,1.2
Langtang North,Lowland,Irish-potato,81.75,46.64,145.32,5.61,15.83,367.46,0.98
Langtang North,Lowland,Irish-potato,80.16,41.94,106.49,4.91,18.43,404.51,1.14
Langtang North,Lowland,Irish-potato,150.0,75.0,194.87,4.62,19.01,500.34,1.07
Langtang North,Lowland,Irish-potato,108.68,75.0,225.0,4.23,15.53,683.75,1.2
Langtang North,Lowland,Irish-potato,99.1,58.18,96.16,4.18,22.73,417.03,0.93
Langtang North,Lowland,Irish-potato,130.57,65.01,135.43,4.19,15.52,628.0,0.81
Langtang North,Lowland,Irish-potato,71.31,67.91,152.05,4.69,14.35,322.26,1.19
Langtang North,Lowland,Irish-potato,135.43,55.09,135.34,3.0,19.39,693.18,1.84
Langtang North,Lowland,Irish-potato,83.41,36.75,127.03,5.38,25.0,375.42,1.46
Langtang North,Lowland,Irish-potato,71.23,30.0,165.98,5.16,14.72,354.41,0.86
Langtang North,Lowland,Irish-potato,92.42,30.0,90.0,4.67,20.72,571.84,0.5
Langtang North,Lowland,Irish-potato,96.8,39.54,144.99,5.74,13.67,476.31,0.22
Langtang North,Lowland,Irish-potato,89.04,35.59,180.28,4.56,21.52,544.94,1.17
Langtang North,Lowland,Irish-potato,82.9,30.0,131.8,4.71,19.42,300.0,1.75
Langtang North,Lowland,Irish-potato,150.0,70.86,225.0,5.22,16.23,300.0,0.94
Langtang North,Lowland,Irish-potato,137.44,69.38,197.7,4.04,16.5,750.0,0.35
Langtang North,Lowland,Irish-potato,87.45,45.67,90.0,4.45,20.98,494.22,1.88
Langtang North,Lowland,Irish-potato,98.31,63.52,186.03,4.2,25.0,334.83,1.48
Langtang North,Lowland,Irish-potato,71.55,56.07,150.2,6.39,15.16,300.0,0.24
Langtang North,Lowland,Irish-potato,60.0,32.92,114.66,6.3,16.4,441.25,0.47
Langtang North,Lowland,Irish-potato,143.25,43.33,148.18,4.63,16.68,555.22,0.51
Langtang North,Lowland,Irish-potato,78.64,75.0,130.99,4.83,13.75,391.08,0.73
Langtang North,Lowland,Irish-potato,60.0,30.0,103.32,3.99,22.59,541.85,1.36
Langtang North,Lowland,Irish-potato,60.0,53.0,195.47,3.77,15.96,512.4,0.89
Langtang North,Lowland,Irish-potato,118.66,65.05,172.4,3.65,16.02,582.73,0.78
Langtang North,Lowland,Irish-potato,150.0,75.0,127.0,4.02,11.53,300.0,1.53
Langtang North,Lowland,Irish-potato,114.73,75.0,194.5,3.83,18.16,350.97,1.44
Langtang North,Lowland,Irish-potato,150.0,64.47,225.0,5.01,17.58,365.36,0.99
Langtang North,Lowland,Irish-potato,111.52,51.99,148.69,4.35,13.69,488.05,1.11
Langtang North,Lowland,Irish-potato,124.03,44.85,103.25,3.11,22.53,664.5,1.58
Langtang North,Lowland,Irish-potato,91.3,48.56,147.36,3.9,20.11,389.49,1.62
Langtang North,Lowland,Irish-potato,134.24,60.89,204.23,5.46,16.91,337.16,0.3
Langtang North,Lowland,Irish-potato,60.0,30.0,90.0,4.57,17.1,502.28,0.87
Langtang North,Lowland,Irish-potato,72.49,62.09,132.04,6.55,16.5,300.0,0.22
Langtang North,Lowland,Irish-potato,112.33,60.61,136.4,5.29,9.61,395.82,0.53
Langtang North,Lowland,Irish-potato,129.86,42.54,153.46,5.17,23.9,300.0,1.6
Langtang North,Lowland,Irish-potato,113.37,68.12,142.63,3.93,12.02,503.05,0.63
Langtang North,Lowland,Irish-potato,148.73,75.0,212.73,4.88,19.7,300.0,1.44
Langtang North,Lowland,Irish-potato,138.77,73.21,199.47,4.52,18.37,450.29,1.17
Langtang North,Lowland,Irish-potato,111.34,58.21,197.26,4.99,22.39,407.29,1.25
Langtang North,Lowland,Irish-potato,124.12,75.0,98.41,5.69,14.86,300.0,1.14
Langtang North,Lowland,Irish-potato,99.98,65.98,111.21,5.87,22.57,309.51,0.87
Langtang North,Lowland,Irish-potato,81.46,66.13,118.11,3.66,19.68,497.46,1.27
Langtang North,Lowland,Irish-potato,133.08,69.95,204.39,4.3,13.96,429.94,1.0
Langtang North,Lowland,Irish-potato,74.63,64.65,201.46,4.7,17.36,379.55,1.2
Langtang North,Lowland,Irish-potato,93.44,40.49,113.39,6.7,24.71,343.18,0.22
Langtang North,Lowland,Irish-potato,116.67,36.24,188.41,5.46,18.3,300.0,1.71
Langtang North,Lowland,Irish-potato,137.91,75.0,162.03,5.77,16.24,467.17,0.42
Langtang North,Lowland,Irish-potato,60.0,45.29,90.0,4.68,15.6,425.77,1.04
Langtang North,Lowland,Irish-potato,150.0,69.68,182.83,5.15,17.46,300.0,0.85
Langtang North,Lowland,Tomato,146.79,136.45,149.19,7.06,20.02,507.91,0.38
Langtang North,Lowland,Tomato,144.97,115.06,288.9,5.22,25.27,525.49,1.74
Langtang North,Lowland,Tomato,130.2,93.27,197.91,4.99,28.87,383.45,2.17
Langtang North,Lowland,Tomato,129.2,94.45,242.69,7.1,29.9,450.3,0.51
Langtang North,Lowland,Tomato,106.48,93.27,241.29,6.48,25.54,463.83,1.91
Langtang North,Lowland,Tomato,116.05,111.2,137.67,6.63,28.17,518.09,1.18
Langtang North,Lowland,Tomato,142.26,106.24,272.6,6.08,23.72,343.13,1.16
Langtang North,Lowland,Tomato,142.06,81.78,227.94,6.26,26.03,483.29,1.26
Langtang North,Lowland,Tomato,180.6,77.51,225.29,6.39,23.01,302.54,1.93
Langtang North,Lowland,Tomato,139.48,92.16,213.87,6.36,25.38,300.0,1.63
Langtang North,Lowland,Tomato,161.93,77.55,262.03,6.51,22.84,413.4,2.04
Langtang North,Lowland,Tomato,187.5,137.5,251.57,8.08,26.5,300.0,1.3
Langtang North,Lowland,Tomato,136.71,104.47,250.14,7.16,22.53,469.58,1.05
Langtang North,Lowland,Tomato,123.87,89.95,214.62,5.82,26.35,508.56,0.89
Langtang North,Lowland,Tomato,127.48,82.47,136.16,5.23,27.08,583.12,1.44
Langtang North,Lowland,Tomato,187.5,114.27,166.37,7.13,20.39,300.0,1.81
Langtang North,Lowland,Tomato,139.06,94.53,172.47,7.32,20.48,312.34,0.89
Langtang North,Lowland,Tomato,127.12,135.11,249.51,6.12,19.83,417.4,0.73
Langtang North,Lowland,Tomato,160.32,102.64,218.29,7.41,28.14,304.78,1.56
Langtang North,Lowland,Tomato,140.81,93.34,210.6,7.59,22.17,315.6,0.38
Langtang North,Lowland,Tomato,169.33,80.19,120.0,7.75,26.49,325.12,0.38
Langtang North,Lowland,Tomato,174.37,105.76,207.08,7.21,24.19,330.66,0.64
Langtang North,Lowland,Tomato,111.14,107.2,169.78,5.53,21.78,426.03,0.77
Langtang North,Lowland,Tomato,141.61,60.18,186.71,7.18,23.89,304.31,1.29
Langtang North,Lowland,Tomato,133.25,73.69,247.31,5.96,20.99,410.64,2.03
Langtang North,Lowland,Tomato,76.45,79.87,150.51,6.49,31.25,326.76,1.39
Langtang North,Lowland,Tomato,94.6,73.86,203.6,7.3,25.72,458.87,0.38
Langtang North,Lowland,Tomato,125.47,74.37,150.05,5.42,31.25,302.18,2.5
Langtang North,Lowland,Tomato,173.22,109.82,254.2,7.32,29.29,300.0,1.64
Langtang North,Lowland,Tomato,109.26,50.26,160.76,6.93,28.06,405.22,1.46
Langtang North,Lowland,Tomato,78.93,64.15,173.93,5.56,20.69,501.32,0.47
Langtang North,Lowland,Tomato,187.5,101.98,211.38,4.67,21.01,458.77,1.71
Langtang North,Lowland,Tomato,103.07,80.7,130.8,5.63,30.68,480.94,1.71
Langtang North,Lowland,Tomato,78.84,105.26,181.53,5.75,25.49,507.0,0.76
Langtang North,Lowland,Tomato,94.17,73.46,120.0,5.51,25.44,460.75,0.89
Langtang North,Lowland,Tomato,132.57,83.21,182.82,7.99,22.94,411.51,0.64
Langtang North,Lowland,Tomato,136.73,83.22,274.13,8.17,26.11,327.18,1.01
Langtang North,Lowland,Tomato,154.32,89.21,213.5,8.64,19.47,300.0,0.72
Langtang North,Lowland,Tomato,124.71,99.13,188.73,7.48,26.73,365.6,1.32
Langtang North,Lowland,Tomato,97.85,85.92,165.3,5.15,28.48,448.05,1.11
Langtang North,Lowland,Tomato,164.94,74.68,238.36,4.81,19.48,622.7,0.42
Langtang North,Lowland,Tomato,150.58,124.75,172.34,8.75,30.81,300.0,0.38
Langtang North,Lowland,Tomato,122.87,82.45,130.26,6.99,26.7,378.15,1.7
Langtang North,Lowland,Tomato,137.66,117.09,300.0,5.3,25.66,434.99,1.52
Langtang North,Lowland,Tomato,121.77,48.75,156.24,5.95,27.87,382.69,1.53
Langtang North,Lowland,Tomato,120.66,106.81,181.62,3.75,28.59,412.33,2.37
Langtang North,Lowland,Tomato,143.91,103.33,272.19,8.44,21.48,490.39,0.38
Langtang North,Lowland,Tomato,101.4,93.08,217.83,7.69,27.29,300.0,0.98
Langtang North,Lowland,Tomato,169.51,137.5,290.19,5.9,25.71,300.0,1.63
Langtang North,Lowland,Tomato,138.07,132.82,194.71,8.18,26.06,303.79,0.5
Langtang North,Lowland,Groundnut,16.89,44.44,47.55,6.01,27.56,504.37,0.86
Langtang North,Lowland,Groundnut,10.36,31.19,31.2,6.66,29.72,427.1,1.0
Langtang North,Lowland,Groundnut,19.53,36.58,29.97,7.69,34.4,375.0,1.5
Langtang North,Lowland,Groundnut,13.75,22.27,33.43,6.44,28.02,605.75,0.87
Langtang North,Lowland,Groundnut,19.3,11.25,43.04,5.9,23.99,675.46,0.67
Langtang North,Lowland,Groundnut,23.29,39.44,46.41,6.37,17.39,840.21,0.15
Langtang North,Lowland,Groundnut,22.34,28.76,39.08,5.95,25.81,625.59,1.21
Langtang North,Lowland,Groundnut,21.0,28.01,35.24,6.67,27.54,535.64,1.09
Langtang North,Lowland,Groundnut,19.35,49.94,42.7,6.02,27.12,677.36,0.88
